iter	CrossEntropy
2924	0.1690570651
2925	0.1690422031
2926	0.1690303267
2927	0.1690179443
2928	0.1689947224
2929	0.168985647
2930	0.1689682148
2931	0.168949777
2932	0.1689367143
2933	0.1689212195
2934	0.1689094422
2935	0.1688984091
2936	0.1688862851
2937	0.1688779272
2938	0.168868437
2939	0.1688559745
2940	0.1688439739
2941	0.1688343049
2942	0.16881312
2943	0.1688028014
2944	0.1687902394
2945	0.1687786089
2946	0.1687698271
2947	0.1687613846
2948	0.1687529181
2949	0.1687377382
2950	0.1687177223
2951	0.168702349
2952	0.1686918503
2953	0.1686846046
2954	0.1686700175
2955	0.1686568487
2956	0.1686427583
2957	0.1686240668
2958	0.1686092935
2959	0.1685967112
2960	0.1685828681
2961	0.1685664585
2962	0.1685488023
2963	0.1685405265
2964	0.1685260605
2965	0.168513028
2966	0.1685004066
2967	0.1684821606
2968	0.168472368
2969	0.1684579126
2970	0.1684446338
2971	0.1684308171
2972	0.1684210976
2973	0.1684045035
2974	0.1683871382
2975	0.1683706373
2976	0.1683624164
2977	0.1683483255
2978	0.1683315228
2979	0.1683167316
2980	0.1682988895
2981	0.1682888018
2982	0.1682807402
2983	0.1682689734
2984	0.1682571173
2985	0.1682408137
2986	0.1682293283
2987	0.1682136625
2988	0.1682050601
2989	0.1681966316
2990	0.1681882632
2991	0.1681760474
2992	0.1681643739
2993	0.1681472927
2994	0.1681357623
2995	0.1681127325
2996	0.1681004629
2997	0.1680872028
2998	0.1680787226
2999	0.1680630882
3000	0.1680455216
3001	0.1680333047
3002	0.168020137
3003	0.168005776
3004	0.1679857762
3005	0.1679712064
3006	0.1679596911
3007	0.1679424368
3008	0.1679318517
3009	0.1679134031
3010	0.1679058949
3011	0.1678933489
3012	0.167877747
3013	0.1678619105
3014	0.1678522802
3015	0.1678418075
3016	0.1678256507
3017	0.1678115155
3018	0.1678022095
3019	0.1677893884
3020	0.1677810458
3021	0.1677693035
3022	0.1677598881
3023	0.1677496833
3024	0.167730153
3025	0.1677117558
3026	0.1676943189
3027	0.1676780333
3028	0.1676679245
3029	0.1676559725
3030	0.1676314561
3031	0.1676188306
3032	0.16760525
3033	0.1675927327
3034	0.1675754163
3035	0.1675660197
3036	0.1675464554
3037	0.1675335229
3038	0.1675194323
3039	0.167512254
3040	0.1674996733
3041	0.1674853953
3042	0.1674762341
3043	0.1674675925
3044	0.1674535287
3045	0.1674396911
3046	0.1674252861
3047	0.1674120966
3048	0.1673989607
3049	0.1673884843
3050	0.1673746463
3051	0.1673594221
3052	0.1673460144
3053	0.1673337153
3054	0.1673200158
3055	0.1673095436
3056	0.1672975559
3057	0.1672779136
3058	0.1672673397
3059	0.1672456148
3060	0.1672288462
3061	0.1672173475
3062	0.1672053408
3063	0.167187773
3064	0.1671767532
3065	0.1671636499
3066	0.1671487741
3067	0.1671308542
3068	0.1671201097
3069	0.167105818
3070	0.1670989061
3071	0.1670881293
3072	0.1670726145
3073	0.1670612001
3074	0.1670501965
3075	0.1670390335
3076	0.1670260673
3077	0.1670132482
3078	0.1669961153
3079	0.1669834603
3080	0.1669594598
3081	0.1669446838
3082	0.1669365709
3083	0.1669250737
3084	0.1669085656
3085	0.166899187
3086	0.1668775212
3087	0.1668679499
3088	0.1668528641
3089	0.1668392254
3090	0.1668286089
3091	0.166818205
3092	0.1668032819
3093	0.1667857078
3094	0.166773496
3095	0.166759333
3096	0.1667436456
3097	0.1667328295
3098	0.1667126856
3099	0.1667030714
3100	0.1666910215
3101	0.1666818297
3102	0.1666713271
3103	0.1666632409
3104	0.1666470502
3105	0.166635645
3106	0.1666274286
3107	0.1666141071
3108	0.1666014722
3109	0.1665865092
3110	0.1665762077
3111	0.1665628647
3112	0.1665420092
3113	0.1665197817
3114	0.1664988943
3115	0.1664870126
3116	0.1664708278
3117	0.1664567751
3118	0.1664431148
3119	0.1664361347
3120	0.1664263927
3121	0.1664042581
3122	0.1663905468
3123	0.1663796524
3124	0.1663700739
3125	0.1663581055
3126	0.1663501558
3127	0.1663403294
3128	0.1663219888
3129	0.1663136406
3130	0.1663055843
3131	0.1662884447
3132	0.1662775705
3133	0.1662626745
3134	0.1662543354
3135	0.1662462575
3136	0.1662330017
3137	0.1662156181
3138	0.1662024693
3139	0.1661802513
3140	0.1661648282
3141	0.1661471494
3142	0.1661359274
3143	0.1661230076
3144	0.1661075009
3145	0.166090756
3146	0.1660783954
3147	0.1660669165
3148	0.1660557702
3149	0.1660425065
3150	0.1660360204
3151	0.1660190038
3152	0.1660028447
3153	0.1659902532
3154	0.1659749108
3155	0.1659571258
3156	0.1659436813
3157	0.165924652
3158	0.1659137872
3159	0.1658990131
3160	0.1658893558
3161	0.1658793304
3162	0.1658609137
3163	0.1658456012
3164	0.1658349367
3165	0.1658187534
3166	0.1658022108
3167	0.1657962445
3168	0.1657868337
3169	0.1657823674
3170	0.1657740699
3171	0.1657584121
3172	0.1657489741
3173	0.1657375957
3174	0.1657260553
3175	0.1657149038
3176	0.1657029337
3177	0.1656894816
3178	0.1656736896
3179	0.1656627398
3180	0.1656539345
3181	0.1656353761
3182	0.1656247069
3183	0.1656159538
3184	0.165602216
3185	0.1655937697
3186	0.1655837189
3187	0.1655691901
3188	0.1655617322
3189	0.1655498545
3190	0.165536295
3191	0.1655174138
3192	0.1655005815
3193	0.1654941697
3194	0.1654838773
3195	0.1654704462
3196	0.1654539722
3197	0.1654427571
3198	0.1654379281
3199	0.1654262099
3200	0.1654147812
3201	0.1653951467
3202	0.1653776596
3203	0.1653639284
3204	0.1653485273
3205	0.1653347622
3206	0.1653174539
3207	0.1653067947
3208	0.1652871241
3209	0.165275125
3210	0.1652628096
3211	0.165247212
3212	0.1652352397
3213	0.1652184325
3214	0.1652070492
3215	0.1651947115
3216	0.1651755505
3217	0.1651649326
3218	0.1651515133
3219	0.1651408247
3220	0.1651323904
3221	0.1651226148
3222	0.1651158208
3223	0.1650988418
3224	0.1650901434
3225	0.1650819017
3226	0.1650772931
3227	0.1650655532
3228	0.1650530693
3229	0.1650328946
3230	0.1650175683
3231	0.1650016638
3232	0.1649916286
3233	0.1649782834
3234	0.1649612437
3235	0.1649414534
3236	0.1649267255
3237	0.1649154157
3238	0.1649061817
3239	0.1648946269
3240	0.1648820933
3241	0.1648722686
3242	0.1648626168
3243	0.1648520329
3244	0.1648330101
3245	0.1648165907
3246	0.1648080047
3247	0.1647935964
3248	0.1647802879
3249	0.1647699112
3250	0.1647580417
3251	0.1647503898
3252	0.1647370593
3253	0.1647215235
3254	0.1647139152
